,SCHOOL_NUMBER,SCHOOL_YEAR,DATA_LEVEL,DISTRICT_NUMBER,DISTRICT_NAME,SCHOOL_NAME,FACILITY_TYPE,SUBJECT_CATEGORY,EXAM_SUBJECT,COURSE_CODE,GRADE,SUB_POPULATION,REQUIRED_OR_OPTIONAL,MARK_TYPE,NUMBER_OF_MARKS,AVERAGE_PERCENT,SUM_OF_MARKS,NUMBER_OF_C_MINUS_OR_BETTER,PERCENT_OF_C_MINUS_OR_BETTER,NUMBER_OF_A,PERCENT_OF_A,NUMBER_OF_B,PERCENT_OF_B,NUMBER_OF_C_PLUS,PERCENT_OF_C_PLUS,NUMBER_OF_C,PERCENT_OF_C,NUMBER_OF_C_MINUS,PERCENT_OF_C_MINUS,NUMBER_OF_F,PERCENT_OF_F,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,type_BC Public School,geometry,combined_25_5,combined_50_10,combined_5_1,combined_10_2,combined_<5_1,prop_high_speed,CENSUS_ID,MEDIAN_INCOME,LOG_MEDIAN_INCOME
226,5454013.0,2018/2019,School Level,54.0,Bulkley Valley,Smithers Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,96,69.5,6672,88,92,Msk,Msk,36,38,22,23,12,13,Msk,Msk,Msk,Msk,54.79003818,-127.1806896,1,POINT (-127.1806896 54.79003818),0.09551208285385501,0.5650172612197929,0.31990794016110474,0.0,0.0,0.6605293440736479,5951043,74610,11.22002982546556
227,5496091.0,2018/2019,School Level,,CHRISTIAN SCHOOL SOCIETY OF HOUSTON (IATHNBR:122),Houston Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,16,63.6,1018,16,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.395978,-126.6584814,0,POINT (-126.6584814 54.395978),0.13112582781456952,0.3337748344370861,0.49271523178807947,0.0,0.0,0.4649006622516556,5951034,80477,11.295726708296838
228,5496124.0,2018/2019,School Level,,Bulkley Valley Christian School Society (IATHNBR:123),Bulkley Valley Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,68.2,818,11,92,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.77772494,-127.1554438,0,POINT (-127.1554438 54.77772494),0.15856394913986538,0.4053851907255049,0.4113687359760658,0.0,0.0007479431563201197,0.5639491398653702,5951043,74610,11.22002982546556
229,5757012.0,2018/2019,School Level,57.0,Prince George,Duchess Park Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,148,70.4,10426,141,95,Msk,Msk,47,32,41,28,35,24,Msk,Msk,Msk,Msk,53.9164941,-122.7582139,1,POINT (-122.7582139 53.9164941),0.06096951524237881,0.8800599700149925,0.03498250874562719,0.005997001499250375,0.0029985007496251873,0.9410294852573713,5953023,75690,11.234401330303212
230,5757036.0,2018/2019,School Level,57.0,Prince George,Prince George Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,163,68.1,11094,154,94,Msk,Msk,43,26,44,27,33,20,23,14,Msk,Msk,53.9027216,-122.7785709,1,POINT (-122.7785709 53.9027216),0.002770083102493075,0.997229916897507,0.0,0.0,0.0,1.0,5953023,75690,11.234401330303212
231,5757047.0,2018/2019,School Level,57.0,Prince George,Kelly Road/Shas ti Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,107,65.3,6986,100,93,Msk,Msk,Msk,Msk,25,23,29,27,19,18,Msk,Msk,53.99681095,-122.8034371,1,POINT (-122.8034371 53.99681095),0.19174275506153235,0.6177054386661374,0.03017070265978563,0.0011909487892020642,0.048828900357284634,0.8094481937276697,5953023,75690,11.234401330303212
232,5757074.0,2018/2019,School Level,57.0,Prince George,Valemount Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,16,69.3,1109,15,94,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,52.82785144,-119.2575565,1,POINT (-119.2575565 52.82785144),0.25919117647058826,0.24448529411764705,0.07904411764705882,0.0,0.39705882352941174,0.5036764705882353,5953007,51392,10.847237797306434
233,5757075.0,2018/2019,School Level,57.0,Prince George,McBride Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,71.8,862,12,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,53.2973411,-120.1640551,1,POINT (-120.1640551 53.2973411),0.2643253234750462,0.22920517560073936,0.04251386321626617,0.0,0.4288354898336414,0.4935304990757856,5953012,44672,10.707102186122045
234,5757100.0,2018/2019,School Level,57.0,Prince George,D P Todd Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,80,66.5,5320,72,90,Msk,Msk,19,24,Msk,Msk,20,25,Msk,Msk,Msk,Msk,53.92364025,-122.8128259,1,POINT (-122.8128259 53.92364025),0.05100286532951289,0.8068767908309455,0.042406876790830945,0.002292263610315186,0.008022922636103151,0.8578796561604585,5953023,75690,11.234401330303212
235,5757101.0,2018/2019,School Level,57.0,Prince George,College Heights Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,130,70.7,9190,128,98,Msk,Msk,47,36,38,29,20,15,Msk,Msk,Msk,Msk,53.86343631,-122.7640654,1,POINT (-122.7640654 53.86343631),0.15463215258855587,0.6396457765667575,0.07118528610354223,0.010217983651226158,0.005449591280653951,0.7942779291553134,5953023,75690,11.234401330303212
236,5757118.0,2018/2019,School Level,57.0,Prince George,Mackenzie Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,35,62.1,2174,30,86,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,55.34037525,-123.0892775,1,POINT (-123.0892775 55.34037525),0.5291095890410958,0.1797945205479452,0.18835616438356165,0.0,0.0,0.708904109589041,5953033,96154,11.473706351815666
237,5796841.0,2018/2019,School Level,,Diversity by Design Society (IATHNBR:597),Pathways Academy Distributed Learning,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,14,65.2,913,14,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,53.8898068,-122.7654554,0,POINT (-122.7654554 53.8898068),0.022673031026252982,0.977326968973747,0.0,0.0,0.0,1.0,5953023,75690,11.234401330303212
238,5817008.0,2018/2019,School Level,58.0,Nicola-Similkameen,Princeton Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,28,63,1764,27,96,Msk,Msk,Msk,Msk,Msk,Msk,12,43,Msk,Msk,Msk,Msk,49.46834972,-120.5035225,1,POINT (-120.5035225 49.46834972),0.11510791366906475,0.3806409417920209,0.027468933943754086,0.0,0.25506867233485936,0.49574885546108566,5907024,51913,10.857324519484246
239,5831005.0,2018/2019,School Level,58.0,Nicola-Similkameen,Merritt Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,73,65.2,4762,66,90,Msk,Msk,Msk,Msk,20,27,15,21,13,18,Msk,Msk,50.1090735,-120.7961077,1,POINT (-120.7961077 50.1090735),0.17179144385026737,0.36764705882352944,0.0892379679144385,0.041109625668449196,0.1270053475935829,0.5394385026737968,5933006,62544,11.043625588032736
240,5959008.0,2018/2019,School Level,59.0,Peace River South,Dawson Creek Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,122,67.1,8191,116,95,Msk,Msk,Msk,Msk,44,36,Msk,Msk,18,15,Msk,Msk,55.7507264,-120.2427331,1,POINT (-120.2427331 55.7507264),0.4083885209713024,0.4287466274221241,0.10056414029923964,0.0,0.0029433406916850625,0.8371351483934265,5955014,79211,11.279870457047238
241,5959011.0,2018/2019,School Level,59.0,Peace River South,Chetwynd Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,45,58,2609,33,73,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,12,27,55.69558331,-121.6121916,1,POINT (-121.6121916 55.69558331),0.4958572339069471,0.13957934990439771,0.09369024856596558,0.0,0.0025493945188017845,0.6354365838113448,5955010,90709,11.415411859405351
242,6060015.0,2018/2019,School Level,60.0,Peace River North,North Peace Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,308,64.7,19929,281,91,Msk,Msk,53,17,80,26,94,31,48,16,Msk,Msk,56.2400407,-120.8227386,1,POINT (-120.8227386 56.2400407),0.25971191619380185,0.5800960279353994,0.05761676123963335,0.0,0.0,0.8398079441292012,5955034,102903,11.541542075916107
243,6098006.0,2018/2019,School Level,60.0,Peace River North,The Key Learning Centre DL,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,57.5,632,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,56.2450943,-120.8565298,1,POINT (-120.8565298 56.2450943),0.2322687681459975,0.5628369970966404,0.06097055163832435,0.0,0.0,0.7951057652426379,5955034,102903,11.541542075916107
244,6161018.0,2018/2019,School Level,61.0,Greater Victoria,Victoria High,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,118,69.6,8213,108,92,Msk,Msk,46,39,24,20,Msk,Msk,14,12,10,8,48.42968134,-123.3466759,1,POINT (-123.3466759 48.42968134),0.0,1.0,0.0,0.0,0.0,1.0,5917034,53126,10.88042172957897
245,6161024.0,2018/2019,School Level,61.0,Greater Victoria,Oak Bay Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,301,75.3,22670,293,97,51,17,136,45,57,19,38,13,Msk,Msk,Msk,Msk,48.43221175,-123.317427,1,POINT (-123.317427 48.43221175),0.0019646365422396855,0.9980353634577603,0.0,0.0,0.0,1.0,5917030,93529,11.446026827614784
246,6161048.0,2018/2019,School Level,61.0,Greater Victoria,Esquimalt High,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,90,70.1,6307,87,97,11,12,Msk,Msk,25,28,19,21,Msk,Msk,Msk,Msk,48.43831269,-123.3964158,1,POINT (-123.3964158 48.43831269),0.0,1.0,0.0,0.0,0.0,1.0,5917040,60424,11.009141655993284
247,6161049.0,2018/2019,School Level,61.0,Greater Victoria,Mount Douglas Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,179,73.6,13170,164,92,Msk,Msk,62,35,27,15,Msk,Msk,Msk,Msk,15,8,48.47133647,-123.3182574,1,POINT (-123.3182574 48.47133647),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
248,6161057.0,2018/2019,School Level,61.0,Greater Victoria,Reynolds Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,217,73.1,15858,212,98,23,11,96,44,49,23,29,13,Msk,Msk,Msk,Msk,48.4686656,-123.3594913,1,POINT (-123.3594913 48.4686656),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
249,6161063.0,2018/2019,School Level,61.0,Greater Victoria,Spectrum Community,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,191,69.3,13241,181,95,Msk,Msk,60,31,Msk,Msk,Msk,Msk,32,17,Msk,Msk,48.46232474,-123.4072902,1,POINT (-123.4072902 48.46232474),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
250,6161064.0,2018/2019,School Level,61.0,Greater Victoria,Lambrick Park Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,85,70.2,5965,81,95,Msk,Msk,30,35,26,31,17,20,Msk,Msk,Msk,Msk,48.47948169,-123.3307863,1,POINT (-123.3307863 48.47948169),0.0,0.9955604883462819,0.0,0.0,0.0,0.9955604883462819,5917021,77282,11.255216348468705
251,6196008.0,2018/2019,School Level,,ST MICHAELS UNIVERSITY SCHOOL SOCIETY (IATHNBR:159),St Michaels University School - Senior,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,81,79.9,6473,79,98,Msk,Msk,28,35,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.45210537,-123.3285068,0,POINT (-123.3285068 48.45210537),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
252,6196010.0,2018/2019,School Level,,ST MARGARET'S SCHOOL (IATHNBR:158),St Margaret's,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,12,79.8,957,12,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.48046821,-123.3637144,0,POINT (-123.3637144 48.48046821),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
253,6196021.0,2018/2019,School Level,,GLENLYON NORFOLK SCHOOL SOCIETY (IATHNBR:197),Glenlyon Norfolk School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,50,81,4051,49,98,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.42026893,-123.329413,0,POINT (-123.329413 48.42026893),0.0009569377990430622,0.999043062200957,0.0,0.0,0.0,1.0,5917034,53126,10.88042172957897
254,6196084.0,2018/2019,School Level,,VICTORIA CHRISTIAN EDUCATION SOCIETY (IATHNBR:174),Pacific Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,78,74.4,5803,77,99,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.47319618,-123.3843328,0,POINT (-123.3843328 48.47319618),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
255,6196341.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF THE DIOCESE OF VICTORIA (IATHNBR:118),St Andrew's Regional High,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,56,68.4,3833,52,93,Msk,Msk,Msk,Msk,14,25,10,18,Msk,Msk,Msk,Msk,48.46930191,-123.3741777,0,POINT (-123.3741777 48.46930191),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
256,6196427.0,2018/2019,School Level,,INTERNATIONAL ASSOCIATION OF PROGRESSIVE MONTESSORIANS (IATHNBR:207),Maria Montessori Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,20,76.3,1525,20,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.47379443,-123.3187349,0,POINT (-123.3187349 48.47379443),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
257,6196868.0,2018/2019,School Level,,Learningstorm Education Society (IATHNBR:620),Pacific School of Innovation and Inquiry,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,16,72.1,1154,15,94,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.42265921,-123.3661271,0,POINT (-123.3661271 48.42265921),0.001841620626151013,0.998158379373849,0.0,0.0,0.0,1.0,5917034,53126,10.88042172957897
258,6262013.0,2018/2019,School Level,62.0,Sooke,Belmont Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,288,66.8,19233,266,92,Msk,Msk,68,24,74,26,74,26,33,11,Msk,Msk,48.4424729,-123.5293263,1,POINT (-123.5293263 48.4424729),0.0024630541871921183,0.9926108374384236,0.0016420361247947454,0.0,0.0016420361247947454,0.9950738916256158,5917044,80331,11.293910877739696
259,6262033.0,2018/2019,School Level,62.0,Sooke,Edward Milne Community School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,119,67,7978,115,97,Msk,Msk,26,22,37,31,32,27,17,14,Msk,Msk,48.38862821,-123.6967774,1,POINT (-123.6967774 48.38862821),0.0004528985507246377,0.9624094202898551,0.008605072463768116,0.0,0.0004528985507246377,0.9628623188405797,5917052,71296,11.174595503846902
260,6262038.0,2018/2019,School Level,62.0,Sooke,Royal Bay Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,209,67.2,14043,196,94,Msk,Msk,57,27,52,25,Msk,Msk,31,15,Msk,Msk,48.4092932,-123.4927158,1,POINT (-123.4927158 48.4092932),0.0,1.0,0.0,0.0,0.0,1.0,5917041,85668,11.35823463929046
261,6299164.0,2018/2019,School Level,62.0,Sooke,Juan de Fuca Distributed Learning,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,13,67.5,877,12,92,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.44981845,-123.5015388,1,POINT (-123.5015388 48.44981845),0.00034602076124567473,0.9996539792387543,0.0,0.0,0.0,1.0,5917044,80331,11.293910877739696
262,6363020.0,2018/2019,School Level,63.0,Saanich,Stelly's Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,154,73.7,11355,151,98,Msk,Msk,Msk,Msk,29,19,32,21,Msk,Msk,Msk,Msk,48.57851774,-123.432356,1,POINT (-123.432356 48.57851774),0.0027440219521756176,0.9764798118384947,0.0003920031360250882,0.0,0.0003920031360250882,0.9792238337906704,5917015,86622,11.36930910385787
263,6363021.0,2018/2019,School Level,63.0,Saanich,Claremont Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,247,73.7,18213,243,98,34,14,102,41,56,23,Msk,Msk,Msk,Msk,Msk,Msk,48.51599014,-123.3748932,1,POINT (-123.3748932 48.51599014),0.0,0.9978991596638656,0.0,0.0,0.0,0.9978991596638656,5917021,77282,11.255216348468705
264,6363022.0,2018/2019,School Level,63.0,Saanich,Parkland Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,93,68.9,6406,89,96,Msk,Msk,Msk,Msk,Msk,Msk,19,20,Msk,Msk,Msk,Msk,48.6703958,-123.4217982,1,POINT (-123.4217982 48.6703958),0.022853185595567867,0.7815096952908587,0.14473684210526316,0.0,0.04778393351800554,0.8043628808864265,5917005,103296,11.545353932189567
265,6396767.0,2018/2019,School Level,,REGENT CHRISTIAN ACADEMY SOCIETY (IATHNBR:235),Regent Christian Online Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,30,68.6,2057,29,97,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.49325794,-123.3891722,0,POINT (-123.3891722 48.49325794),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
266,6398007.0,2018/2019,School Level,63.0,Saanich,South Island Distance Education,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,45,71,3197,42,93,Msk,Msk,19,42,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,48.49687206,-123.3942941,1,POINT (-123.3942941 48.49687206),0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
267,6464010.0,2018/2019,School Level,64.0,Gulf Islands,Gulf Islands Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,111,67.3,7475,103,93,Msk,Msk,30,27,30,27,27,24,11,10,Msk,Msk,48.85550593,-123.5073606,1,POINT (-123.5073606 48.85550593),0.017241379310344827,0.6471019809244314,0.32428466617754953,0.0,0.003301540719002201,0.6643433602347762,5917027,59077,10.986596956750757
268,6715002.0,2018/2019,School Level,67.0,Okanagan Skaha,Penticton Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,224,70.8,15858,220,98,Msk,Msk,63,28,58,26,45,20,28,13,Msk,Msk,49.49179307,-119.5873833,1,POINT (-119.5873833 49.49179307),0.03173893607510058,0.957532409476978,0.0013410818059901655,0.003576218149307108,0.0004470272686633885,0.9892713455520786,5907041,54219,10.900786679503748
269,6715008.0,2018/2019,School Level,67.0,Okanagan Skaha,Princess Margaret Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,49,68,3331,47,96,Msk,Msk,14,29,Msk,Msk,11,22,Msk,Msk,Msk,Msk,49.46275631,-119.5835755,1,POINT (-119.5835755 49.46275631),0.05478331970564186,0.7686017988552739,0.012264922322158627,0.06704824202780049,0.006132461161079314,0.8233851185609158,5907041,54219,10.900786679503748
270,6777002.0,2018/2019,School Level,67.0,Okanagan Skaha,Summerland Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,97,68.4,6635,93,96,Msk,Msk,24,25,29,30,18,19,17,18,Msk,Msk,49.60201697,-119.6790774,1,POINT (-119.6790774 49.60201697),0.00727802037845706,0.9439592430858806,0.0,0.013464337700145561,0.000363901018922853,0.9512372634643377,5907035,66461,11.104370588439984
271,6868001.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,Nanaimo District Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,203,71,14421,199,98,20,10,Msk,Msk,53,26,44,22,16,8,Msk,Msk,49.16104077,-123.9620771,1,POINT (-123.9620771 49.16104077),0.0387243735763098,0.9612756264236902,0.0,0.0,0.0,1.0,5921007,61094,11.020168940665116
272,6868002.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,Ladysmith Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,99,67.2,6652,92,93,Msk,Msk,Msk,Msk,22,22,25,25,Msk,Msk,Msk,Msk,48.99007761,-123.8269535,1,POINT (-123.8269535 48.99007761),0.007644197359277276,0.9266851980542044,0.044822793606671296,0.0,0.0017373175816539264,0.9343293954134816,5919021,67674,11.122457337867973
273,6868007.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,Cedar Community Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,43,65.5,2818,41,95,Msk,Msk,Msk,Msk,Msk,Msk,13,30,Msk,Msk,Msk,Msk,49.1142994,-123.8644393,1,POINT (-123.8644393 49.1142994),0.009491268033409264,0.9476082004555809,0.004555808656036446,0.0,0.0011389521640091116,0.9570994684889902,5921010,71680,11.179967047648812
274,6868010.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,Dover Bay Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,214,71.6,15313,207,97,Msk,Msk,89,42,50,23,42,20,12,6,Msk,Msk,49.23524753,-124.0330813,1,POINT (-124.0330813 49.23524753),0.0,1.0,0.0,0.0,0.0,1.0,5921007,61094,11.020168940665116
275,6868011.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,John Barsby Community School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,82,67.2,5510,77,94,Msk,Msk,26,32,Msk,Msk,11,13,15,18,Msk,Msk,49.14903031,-123.951348,1,POINT (-123.951348 49.14903031),0.01770890979524073,0.9795240730492529,0.0,0.0,0.0,0.9972329828444937,5921007,61094,11.020168940665116
276,6868015.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,Wellington Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,126,68.1,8584,120,95,Msk,Msk,Msk,Msk,Msk,Msk,36,29,12,10,Msk,Msk,49.20934873,-124.0002675,1,POINT (-124.0002675 49.20934873),0.001038961038961039,0.9989610389610389,0.0,0.0,0.0,1.0,5921007,61094,11.020168940665116
277,6896256.0,2018/2019,School Level,,NANAIMO CHRISTIAN SCHOOL (1988) SOCIETY (IATHNBR:148),Nanaimo Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,30,75.9,2276,30,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.17275932,-123.998298,0,POINT (-123.998298 49.17275932),0.0010604453870625664,0.9978791092258749,0.0,0.0,0.0,0.9989395546129374,5921007,61094,11.020168940665116
278,6896730.0,2018/2019,School Level,,CENTRAL ISLAND INDEPENDENT SCHOOL SOCIETY (IATHNBR:521),Aspengrove School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,83,913,11,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.23673695,-124.0627068,0,POINT (-124.0627068 49.23673695),0.0025284450063211127,0.993046776232617,0.0025284450063211127,0.0,0.0012642225031605564,0.995575221238938,5921008,82871,11.325040460863319
279,6899308.0,2018/2019,School Level,68.0,Nanaimo-Ladysmith,Island ConnectEd K-12,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,23,66.9,1539,20,87,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.20599696,-124.0199253,1,POINT (-124.0199253 49.20599696),0.0008710801393728223,0.9991289198606271,0.0,0.0,0.0,1.0,5921007,61094,11.020168940665116
280,6969012.0,2018/2019,School Level,69.0,Qualicum,Ecole Secondaire Ballenas Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,135,70.1,9460,128,95,11,8,47,35,30,22,30,22,Msk,Msk,Msk,Msk,49.32209963,-124.3385305,1,POINT (-124.3385305 49.32209963),0.014752675730402082,0.9378073474110501,0.009545849002024877,0.0,0.03008388776395719,0.9525600231414522,5921018,55771,10.929009300010007
281,6969014.0,2018/2019,School Level,69.0,Qualicum,Kwalikum Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,66,71.5,4718,66,100,Msk,Msk,Msk,Msk,18,27,Msk,Msk,Msk,Msk,Msk,Msk,49.34801054,-124.4348075,1,POINT (-124.4348075 49.34801054),0.021764032073310423,0.8510882016036655,0.030641466208476516,0.0,0.05441008018327606,0.872852233676976,5921023,65692,11.092732431457451
